# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random]
GAME,WINNER,TIME,random,random,random,random,random
2917,4,0.40290701389312744,28,25,27,29,42
2918,4,0.48266100883483887,21,18,30,25,44
2919,1,0.425665020942688,25,42,27,22,42
2920,2,0.4227410554885864,14,21,42,23,20
2921,3,0.4599940776824951,28,39,19,42,30
2922,2,0.46733593940734863,27,28,45,20,25
2923,0,0.37322402000427246,42,26,20,18,21
2924,3,0.5024009943008423,24,30,24,45,45
2925,0,0.39952898025512695,45,21,25,21,24
2926,1,0.4612230062484741,25,42,27,15,29
2927,4,0.4299880266189575,24,22,27,30,42
2928,0,0.42144203186035156,41,23,23,17,16
2929,4,0.5347480773925781,30,31,27,26,45
2930,4,0.4352680444717407,24,19,22,26,43
2931,1,0.505207896232605,19,44,28,23,24
2932,4,0.4417269229888916,31,32,23,20,45
2933,4,0.435575008392334,21,28,23,23,43
2934,2,0.5369549989700317,28,45,47,33,30
2935,1,0.40464603900909424,20,39,27,20,18
2936,2,0.4648059606552124,31,30,43,23,25
2937,2,0.465069055557251,27,32,44,19,30
2938,0,0.47019803524017334,40,29,16,24,28
2939,2,0.4336889982223511,22,30,41,14,20
2940,3,0.5167210102081299,26,24,27,43,28
2941,3,0.497905969619751,28,25,22,44,33
2942,3,0.44595301151275635,28,28,28,40,28
2943,0,0.4908299446105957,45,23,25,32,30
2944,0,0.45015597343444824,40,27,25,23,16
2945,1,0.5018249750137329,28,45,26,29,27
2946,2,0.4723590612411499,22,28,47,26,22
2947,2,0.4295179843902588,27,26,41,19,30
2948,4,0.46475398540496826,22,22,26,25,43
2949,3,0.4616730213165283,22,26,34,45,31
2950,0,0.45244300365448,43,23,26,30,23
2951,4,0.4601109027862549,27,23,27,28,40
2952,1,0.5264400243759155,25,41,28,28,23
2953,2,0.45293307304382324,20,31,43,27,24
2954,4,0.3646630048751831,28,22,16,16,44
2955,1,0.4001920223236084,27,41,30,22,21
2956,0,0.4047890901565552,41,25,28,25,22
2957,0,0.4190100431442261,41,17,21,24,21
2958,2,0.421908974647522,27,25,42,22,29
2959,3,0.4747180938720703,22,29,29,42,30
2960,2,0.36698198318481445,23,15,41,20,28
2961,0,0.46942293643951416,42,21,30,28,24
2962,0,0.38228392601013184,41,25,22,30,20
2963,2,0.46541690826416016,29,31,45,27,27
2964,2,0.41487789154052734,22,23,41,24,14
2965,4,0.45097100734710693,21,21,31,30,42
2966,1,0.4887949228286743,27,47,29,26,30
2967,1,0.38615894317626953,13,42,24,30,21
2968,0,0.5210549831390381,45,24,29,27,34
2969,4,0.47407805919647217,27,28,21,19,43
2970,2,0.4805389642715454,32,31,47,25,24
2971,2,0.4810229539871216,22,27,45,44,23
2972,4,0.5123200416564941,31,33,44,30,45
2973,0,0.38613390922546387,46,14,23,26,23
2974,1,0.601099967956543,24,48,29,47,28
2975,1,0.43458497524261475,30,40,25,18,21
2976,0,0.4546849727630615,42,26,22,26,25
2977,3,0.5447380542755127,31,31,32,44,28
2978,3,0.43101203441619873,25,29,28,44,25
2979,2,0.4375549554824829,20,20,42,22,20
2980,4,0.40186309814453125,20,21,17,17,42
2981,0,0.5337679386138916,48,31,47,31,28
2982,1,0.46237194538116455,25,40,27,40,26
2983,3,0.3431340456008911,14,28,26,38,14
2984,4,0.45730090141296387,24,21,27,19,43
2985,0,0.4742710590362549,47,28,21,28,24
2986,3,0.4258689880371094,29,23,29,44,20
2987,3,0.46302497386932373,27,27,29,47,22
2988,3,0.46182703971862793,21,21,31,42,30
2989,3,0.45224201679229736,25,24,28,39,15
2990,1,0.4796539545059204,19,45,28,28,25
2991,3,0.49573707580566406,25,28,32,39,28
2992,0,0.42187201976776123,41,19,24,27,18
2993,2,0.4530799388885498,23,27,41,23,24
2994,0,0.4311490058898926,43,27,34,27,30
2995,1,0.44084203243255615,27,41,20,27,23
2996,2,0.42757296562194824,28,20,40,25,21
2997,0,0.4526110887527466,46,19,25,23,25
2998,2,0.41501402854919434,27,25,44,23,19
2999,0,0.46874701976776123,41,26,26,28,27
